t1_pts|t2_pts|t1_result|t2_result|box_type|mp|t1_fgm|t1_fga|t1_fg_pct|t1_2pm|t1_2pa|t1_2p_pct|t1_3pm|t1_3pa|t1_3p_pct|t1_ftm|t1_fta|t1_ft_pct|t1_oreb|t1_dreb|t1_reb|t1_ast|t1_tov|t1_stl|t1_blk|t1_pf|t2_fgm|t2_fga|t2_fg_pct|t2_2pm|t2_2pa|t2_2p_pct|t2_3pm|t2_3pa|t2_3p_pct|t2_ftm|t2_fta|t2_ft_pct|t2_oreb|t2_dreb|t2_reb|t2_ast|t2_tov|t2_stl|t2_blk|t2_pf|pd_box|pt_box|t1_poss_cnt|t1_poss_sec|t1_poss_sdp|t1_fga_poss_prop|t1_2pa_poss_prop|t1_3pa_poss_prop|t1_fta_poss_prop|t1_fta_fga_rto|t1_efg_pct|t1_ts_pct|t1_oreb_reb_pct|t1_dreb_reb_pct|t1_tov_poss_pct|t1_pf_poss_pct|t2_poss_cnt|t2_poss_sec|t2_poss_sdp|t2_fga_poss_prop|t2_2pa_poss_prop|t2_3pa_poss_prop|t2_fta_poss_prop|t2_fta_fga_rto|t2_efg_pct|t2_ts_pct|t2_oreb_reb_pct|t2_dreb_reb_pct|t2_tov_poss_pct|t2_pf_poss_pct|pd_poss|pt_poss|uuid|league|date|team1|team2|season|g_type|t1_loc|t2_loc|t1_sea_g_played|t1_sea_g_played_h|t1_sea_g_played_a|t2_sea_g_played|t2_sea_g_played_h|t2_sea_g_played_a|t1_b2b|t2_b2b
101|122|-1|1|FT|48|33|87|0.3793103448275862|24|56|0.42857142857142855|9|31|0.2903225806451613|26|31|0.8387096774193549|9|37|46|18|13|5|4|23|45|95|0.4736842105263158|33|63|0.5238095238095238|12|32|0.375|20|27|0.7407407407407407|11|41|52|25|9|11|6|21|21|223|106.0|1396.0|13.169811320754715|0.8207547169811321|0.5283018867924528|0.29245283018867924|0.29245283018867924|0.3563218390804598|0.4310344827586207|0.538264762310808|0.18|0.7708333333333334|0.12264150943396225|0.2169811320754717|105.0|1484.0|14.133333333333333|0.9047619047619048|0.6|0.3047619047619048|0.2571428571428571|0.2842105263157895|0.5368421052631579|0.6043193976619774|0.22916666666666666|0.82|0.08571428571428573|0.2|0.1990521327014218|1.0568720379146919|8386|NBA|2020-01-01|WAS|ORL|201920|2|Home|Away|33|14|19|34|17|17|0|0
145|123|1|-1|FT|48|55|98|0.5612244897959183|46|75|0.6133333333333333|9|23|0.39130434782608703|26|32|0.8125|15|34|49|29|12|8|3|23|43|90|0.4777777777777778|28|54|0.5185185185185185|15|36|0.4166666666666667|22|29|0.7586206896551724|12|20|32|20|14|3|2|24|-22|268|103.0|1391.0|13.50485436893204|0.9514563106796116|0.7281553398058253|0.2233009708737864|0.3106796116504854|0.32653061224489793|0.6071428571428571|0.6902132520944402|0.42857142857142855|0.7391304347826086|0.11650485436893206|0.2233009708737864|103.0|1489.0|14.456310679611649|0.8737864077669902|0.5242718446601942|0.3495145631067961|0.2815533980582524|0.32222222222222224|0.5611111111111111|0.6380991907034654|0.2608695652173913|0.5714285714285714|0.13592233009708735|0.2330097087378641|-0.21359223300970875|1.3009708737864079|7807|NBA|2019-04-15|PHI|BRK|201819|4|Home|Away|84|43|41|84|41|43|0|0
125|108|1|-1|FT|48|46|85|0.5411764705882353|32|48|0.6666666666666666|14|37|0.3783783783783784|19|26|0.7307692307692307|8|33|41|26|12|12|6|17|41|90|0.4555555555555556|26|55|0.4727272727272727|15|35|0.42857142857142855|11|15|0.7333333333333333|12|33|45|27|18|10|3|19|-17|233|103.0|1435.0|13.932038834951456|0.8252427184466019|0.4660194174757282|0.3592233009708738|0.2524271844660194|0.3058823529411765|0.6235294117647059|0.6889329805996472|0.1951219512195122|0.7333333333333333|0.11650485436893206|0.1650485436893204|105.0|1445.0|13.761904761904766|0.8571428571428571|0.5238095238095238|0.3333333333333333|0.14285714285714285|0.16666666666666666|0.5388888888888889|0.5787781350482315|0.26666666666666666|0.8048780487804879|0.17142857142857146|0.18095238095238092|-0.16346153846153846|1.1201923076923077|8264|NBA|2019-12-14|MIL|CLE|201920|2|Home|Away|27|14|13|26|13|13|1|0
108|121|-1|1|FT|48|37|81|0.4567901234567901|26|45|0.5777777777777777|11|36|0.3055555555555556|23|31|0.7419354838709677|10|22|32|25|13|7|1|20|41|74|0.5540540540540541|22|36|0.6111111111111112|19|38|0.5|20|24|0.8333333333333334|9|29|38|32|18|9|4|32|13|229|102.0|1417.0|13.892156862745098|0.7941176470588235|0.4411764705882353|0.3529411764705882|0.3039215686274509|0.382716049382716|0.5246913580246914|0.6148941015713961|0.2564102564102564|0.7096774193548387|0.1274509803921568|0.196078431372549|101.0|1463.0|14.485148514851485|0.7326732673267327|0.3564356435643564|0.3762376237623762|0.2376237623762376|0.32432432432432434|0.6824324324324325|0.7631180625630676|0.2903225806451613|0.7435897435897436|0.1782178217821782|0.3168316831683168|0.1280788177339901|1.1280788177339902|9038|NBA|2020-12-25|DEN|LAC|202021|2|Home|Away|2|2|0|2|0|2|0|0
116|113|1|-1|FT|48|36|86|0.4186046511627907|15|37|0.40540540540540543|21|49|0.42857142857142855|23|26|0.8846153846153846|7|36|43|28|15|5|8|22|38|87|0.4367816091954023|23|51|0.4509803921568628|15|36|0.4166666666666667|22|29|0.7586206896551724|12|36|48|26|14|6|5|20|-3|229|102.0|1445.0|14.166666666666666|0.8431372549019608|0.3627450980392157|0.4803921568627451|0.2549019607843137|0.3023255813953488|0.5406976744186046|0.6323593545573485|0.16279069767441862|0.75|0.1470588235294117|0.2156862745098039|100.0|1435.0|14.35|0.87|0.51|0.36|0.29|0.3333333333333333|0.5229885057471264|0.6050546155493682|0.25|0.8372093023255814|0.14|0.2|-0.0297029702970297|1.1336633663366336|9206|NBA|2021-01-16|TOR|CHO|202021|2|Home|Away|12|5|7|14|6|8|0|0
137|134|1|-1|FT|53|50|102|0.4901960784313725|31|47|0.6595744680851063|19|55|0.34545454545454546|18|25|0.72|16|36|52|32|17|10|6|21|48|104|0.4615384615384616|29|48|0.6041666666666666|19|56|0.3392857142857143|19|24|0.7916666666666666|14|32|46|27|18|6|4|21|-3|271|123.0|1557.0|12.658536585365852|0.8292682926829268|0.3821138211382114|0.4471544715447154|0.2032520325203252|0.24509803921568624|0.5833333333333334|0.6372093023255814|0.3333333333333333|0.72|0.1382113821138211|0.1707317073170731|123.0|1623.0|13.195121951219512|0.8455284552845529|0.3902439024390244|0.4552845528455284|0.1951219512195122|0.2307692307692308|0.5528846153846154|0.6131039531478771|0.28|0.6666666666666666|0.1463414634146341|0.1707317073170731|-0.024390243902439|1.1016260162601625|9181|NBA|2021-01-12|PHI|MIA|202021|2|Home|Away|12|7|5|9|5|4|1|0
113|104|1|-1|FT|48|39|80|0.4875|29|50|0.58|10|30|0.3333333333333333|25|35|0.7142857142857143|10|38|48|25|18|10|7|21|39|94|0.4148936170212766|30|61|0.4918032786885246|9|33|0.2727272727272727|17|23|0.7391304347826086|12|32|44|19|14|11|4|25|-9|217|110.0|1500.0|13.636363636363635|0.7272727272727273|0.4545454545454545|0.2727272727272727|0.3181818181818182|0.4375|0.55|0.6442417331812998|0.2380952380952381|0.76|0.16363636363636366|0.19090909090909086|110.0|1380.0|12.545454545454545|0.8545454545454545|0.5545454545454546|0.3|0.20909090909090908|0.24468085106382975|0.4627659574468085|0.5249343832020997|0.24|0.7619047619047619|0.12727272727272726|0.2272727272727273|-0.08181818181818183|0.9863636363636363|6997|NBA|2018-12-15|DET|BOS|201819|2|Home|Away|27|16|11|29|12|17|0|1
104|105|-1|1|FT|58|37|107|0.3457943925233645|28|68|0.4117647058823529|9|39|0.2307692307692308|21|25|0.84|16|51|67|20|12|8|8|23|36|104|0.3461538461538461|26|58|0.4482758620689655|10|46|0.21739130434782608|23|29|0.7931034482758621|14|51|65|23|13|7|5|20|1|209|116.0|1728.0|14.89655172413793|0.9224137931034484|0.5862068965517241|0.3362068965517241|0.21551724137931036|0.2336448598130841|0.3878504672897196|0.4622222222222222|0.2388059701492537|0.7846153846153846|0.10344827586206896|0.19827586206896552|117.0|1752.0|14.974358974358973|0.8888888888888888|0.4957264957264957|0.3931623931623932|0.2478632478632479|0.27884615384615385|0.3942307692307692|0.4756296430512774|0.2153846153846154|0.7611940298507462|0.1111111111111111|0.17094017094017094|0.008583690987124462|0.8969957081545065|8343|NBA|2019-12-26|SAC|MIN|201920|2|Home|Away|31|13|18|30|13|17|0|0
111|105|1|-1|FT|48|44|94|0.4680851063829787|34|66|0.5151515151515151|10|28|0.35714285714285715|13|19|0.6842105263157895|17|31|48|27|9|5|6|9|44|94|0.4680851063829787|36|62|0.5806451612903226|8|32|0.25|9|10|0.9|14|33|47|20|11|9|2|19|-6|216|96.0|1438.0|14.979166666666664|0.9791666666666666|0.6875|0.2916666666666667|0.19791666666666666|0.20212765957446807|0.5212765957446809|0.5652882460786309|0.34|0.6888888888888889|0.09375|0.09375|97.0|1442.0|14.8659793814433|0.9690721649484536|0.6391752577319587|0.32989690721649484|0.10309278350515463|0.10638297872340426|0.5106382978723404|0.5457380457380457|0.3111111111111111|0.66|0.1134020618556701|0.1958762886597938|-0.062176165803108814|1.1191709844559585|8269|NBA|2019-12-15|DEN|NYK|201920|2|Home|Away|25|14|11|27|13|14|1|0
103|130|-1|1|FT|48|33|79|0.4177215189873418|21|40|0.525|12|39|0.3076923076923077|25|32|0.78125|7|25|32|18|8|5|3|11|53|94|0.5638297872340425|36|63|0.5714285714285714|17|31|0.5483870967741935|7|11|0.6363636363636364|10|37|47|27|9|5|4|21|27|233|104.0|1328.0|12.76923076923077|0.7596153846153846|0.3846153846153846|0.375|0.3076923076923077|0.4050632911392405|0.4936708860759494|0.598558809855881|0.1590909090909091|0.7142857142857143|0.0769230769230769|0.1057692307692307|105.0|1552.0|14.780952380952382|0.8952380952380953|0.6|0.2952380952380952|0.1047619047619047|0.1170212765957446|0.6542553191489362|0.6741339970960382|0.2857142857142857|0.8409090909090909|0.0857142857142857|0.2|0.2583732057416268|1.1148325358851674|10185|NBA|2021-06-30|LAC|PHO|202021|4|Home|Away|91|46|45|87|43|44|0|0
94|108|-1|1|FT|48|39|95|0.4105263157894737|30|62|0.4838709677419355|9|33|0.2727272727272727|7|8|0.875|14|36|50|23|11|6|3|18|41|89|0.4606741573033708|29|54|0.5370370370370371|12|35|0.3428571428571429|14|19|0.7368421052631579|12|37|49|24|10|9|5|15|14|202|105.0|1464.0|13.942857142857145|0.9047619047619048|0.5904761904761905|0.3142857142857143|0.0761904761904762|0.08421052631578947|0.4578947368421053|0.4857379082265399|0.27450980392156865|0.75|0.1047619047619047|0.1714285714285714|104.0|1416.0|13.615384615384617|0.8557692307692307|0.5192307692307693|0.3365384615384615|0.1826923076923076|0.21348314606741567|0.5280898876404494|0.5795235028976174|0.25|0.7254901960784313|0.0961538461538461|0.1442307692307692|0.1339712918660287|0.9665071770334929|9110|NBA|2021-01-03|MEM|LAL|202021|2|Home|Away|6|3|3|7|4|3|0|0
84|112|-1|1|FT|48|36|86|0.4186046511627907|29|66|0.4393939393939394|7|20|0.35|5|8|0.625|5|27|32|18|11|8|0|17|44|76|0.5789473684210527|33|50|0.66|11|26|0.4230769230769231|13|18|0.7222222222222222|4|37|41|31|13|5|9|10|28|196|90.0|1427.0|15.855555555555556|0.9555555555555556|0.7333333333333333|0.2222222222222222|0.08888888888888889|0.09302325581395347|0.4593023255813953|0.4785779398359161|0.11904761904761905|0.8709677419354839|0.12222222222222222|0.18888888888888888|91.0|1453.0|15.967032967032967|0.8351648351648352|0.5494505494505495|0.2857142857142857|0.1978021978021978|0.2368421052631579|0.6513157894736842|0.7003501750875438|0.12903225806451613|0.8809523809523809|0.14285714285714285|0.10989010989010987|0.3093922651933701|1.0828729281767955|7123|NBA|2019-01-02|CHI|ORL|201819|2|Home|Away|38|19|19|37|21|16|0|0
96|90|1|-1|FT|48|35|76|0.4605263157894737|29|54|0.5370370370370371|6|22|0.2727272727272727|20|24|0.8333333333333334|6|39|45|22|18|10|6|13|37|94|0.39361702127659576|26|63|0.4126984126984127|11|31|0.3548387096774194|5|5|1.0|12|32|44|26|18|8|2|23|-6|186|108.0|1532.0|14.185185185185185|0.7037037037037037|0.5|0.2037037037037037|0.2222222222222222|0.3157894736842105|0.5|0.5905511811023622|0.15789473684210525|0.7647058823529411|0.16666666666666666|0.12037037037037035|109.0|1348.0|12.366972477064222|0.8623853211009175|0.5779816513761468|0.28440366972477066|0.045871559633027525|0.05319148936170213|0.4521276595744681|0.4731861198738171|0.2352941176470588|0.8421052631578947|0.1651376146788991|0.21100917431192664|-0.055299539170506916|0.8571428571428571|6918|NBA|2018-12-04|IND|CHI|201819|2|Home|Away|24|11|13|25|12|13|0|0
140|113|1|-1|FT|48|53|94|0.5638297872340425|29|55|0.5272727272727272|24|39|0.6153846153846154|10|15|0.6666666666666666|8|47|55|35|15|3|5|16|45|111|0.40540540540540543|33|61|0.5409836065573771|12|50|0.24|11|12|0.9166666666666666|11|29|40|27|6|8|3|16|-27|253|108.0|1347.0|12.47222222222222|0.8703703703703703|0.5092592592592593|0.3611111111111111|0.1388888888888889|0.1595744680851064|0.6914893617021277|0.7194244604316546|0.21621621621621626|0.8103448275862069|0.1388888888888889|0.1481481481481481|108.0|1533.0|14.194444444444445|1.0277777777777777|0.5648148148148148|0.4629629629629629|0.1111111111111111|0.10810810810810813|0.4594594594594595|0.4971840901091165|0.1896551724137931|0.7837837837837838|0.0555555555555555|0.1481481481481481|-0.25|1.1712962962962963|9654|NBA|2021-03-22|MIL|IND|202021|2|Home|Away|42|22|20|42|19|23|0|1
117|110|1|-1|FT|48|43|85|0.5058823529411764|36|61|0.5901639344262295|7|24|0.2916666666666667|24|35|0.6857142857142857|9|34|43|22|15|16|3|24|38|86|0.4418604651162791|30|59|0.5084745762711864|8|27|0.2962962962962963|26|27|0.9629629629629628|10|34|44|21|22|10|3|32|-7|227|108.0|1359.0|12.583333333333336|0.7870370370370371|0.5648148148148148|0.2222222222222222|0.3240740740740741|0.4117647058823529|0.5470588235294118|0.6310679611650485|0.20930232558139536|0.7727272727272727|0.1388888888888889|0.2222222222222222|109.0|1521.0|13.954128440366972|0.7889908256880734|0.5412844036697247|0.24770642201834864|0.24770642201834864|0.313953488372093|0.4883720930232558|0.5982162279747661|0.2272727272727273|0.7906976744186046|0.2018348623853211|0.29357798165137616|-0.06451612903225806|1.0460829493087558|6653|NBA|2018-10-28|OKC|PHO|201819|2|Home|Away|5|3|2|6|2|4|0|1
138|115|1|-1|FT|48|51|91|0.5604395604395604|32|52|0.6153846153846154|19|39|0.4871794871794872|17|24|0.7083333333333334|17|36|53|33|16|9|4|23|41|83|0.4939759036144578|28|51|0.5490196078431373|13|32|0.40625|20|26|0.7692307692307693|3|24|27|20|9|13|3|22|-23|253|104.0|1476.0|14.192307692307692|0.875|0.5|0.375|0.2307692307692307|0.2637362637362637|0.6648351648351648|0.7166597424179476|0.4146341463414634|0.9230769230769232|0.1538461538461538|0.2211538461538461|103.0|1404.0|13.631067961165048|0.8058252427184466|0.4951456310679611|0.3106796116504854|0.2524271844660194|0.3132530120481928|0.572289156626506|0.6481064021641119|0.07692307692307693|0.5853658536585366|0.087378640776699|0.2135922330097087|-0.2222222222222222|1.2222222222222223|9039|NBA|2020-12-25|LAL|DAL|202021|2|Home|Away|2|2|0|2|0|2|0|0
89|103|-1|1|FT|48|31|82|0.3780487804878049|19|52|0.3653846153846153|12|30|0.4|15|18|0.8333333333333334|14|31|45|19|16|5|4|22|37|87|0.425287356321839|28|53|0.5283018867924528|9|34|0.2647058823529412|20|26|0.7692307692307693|14|34|48|17|11|7|8|16|14|192|94.0|1422.0|15.127659574468083|0.8723404255319149|0.5531914893617021|0.3191489361702128|0.1914893617021276|0.2195121951219512|0.4512195121951219|0.5176826430898093|0.2916666666666667|0.6888888888888889|0.1702127659574468|0.2340425531914893|94.0|1458.0|15.51063829787234|0.925531914893617|0.5638297872340425|0.3617021276595745|0.2765957446808511|0.2988505747126437|0.4770114942528735|0.5554357204486626|0.3111111111111111|0.7083333333333334|0.1170212765957446|0.1702127659574468|0.1489361702127659|1.0212765957446808|10145|NBA|2021-06-02|NYK|ATL|202021|4|Home|Away|77|39|38|77|38|39|0|0
109|115|-1|1|FT|48|40|93|0.4301075268817205|26|50|0.52|14|43|0.32558139534883723|15|19|0.7894736842105263|12|34|46|21|14|5|9|25|41|82|0.5|25|51|0.4901960784313725|16|31|0.5161290322580645|17|30|0.5666666666666667|8|39|47|30|14|8|2|21|6|224|107.0|1470.0|13.738317757009346|0.8691588785046729|0.4672897196261682|0.4018691588785046|0.1775700934579439|0.2043010752688172|0.5053763440860215|0.5608149825066886|0.2352941176470588|0.8095238095238095|0.1308411214953271|0.2336448598130841|106.0|1410.0|13.30188679245283|0.7735849056603774|0.4811320754716981|0.2924528301886792|0.2830188679245283|0.36585365853658536|0.5975609756097561|0.6489841986455982|0.19047619047619047|0.7647058823529411|0.1320754716981132|0.1981132075471698|0.056338028169014|1.051643192488263|9703|NBA|2021-03-29|BOS|NOP|202021|2|Home|Away|47|21|26|46|25|21|0|0
110|99|1|-1|FT|48|40|87|0.4597701149425287|28|53|0.5283018867924528|12|34|0.35294117647058826|18|23|0.7826086956521741|11|34|45|28|13|9|4|18|37|89|0.4157303370786517|27|57|0.4736842105263158|10|32|0.3125|15|22|0.6818181818181818|13|31|44|21|15|7|1|19|-11|209|100.0|1336.0|13.36|0.87|0.53|0.34|0.23|0.26436781609195403|0.5287356321839081|0.5974364544862046|0.2619047619047619|0.7234042553191491|0.13|0.18|99.0|1544.0|15.595959595959597|0.898989898989899|0.5757575757575758|0.3232323232323233|0.2222222222222222|0.24719101123595505|0.4719101123595506|0.5274936061381074|0.2765957446808511|0.7380952380952381|0.15151515151515152|0.1919191919191919|-0.11055276381909547|1.050251256281407|7007|NBA|2018-12-16|IND|NYK|201819|2|Home|Away|30|15|15|31|13|18|0|0
129|118|1|-1|FT|48|44|88|0.5|27|49|0.5510204081632653|17|39|0.4358974358974359|24|25|0.96|8|31|39|27|15|8|8|27|42|85|0.4941176470588236|31|60|0.5166666666666667|11|25|0.44|23|30|0.7666666666666667|10|31|41|27|17|9|2|19|-11|247|111.0|1463.0|13.18018018018018|0.7927927927927928|0.4414414414414414|0.3513513513513513|0.2252252252252252|0.2840909090909091|0.5965909090909091|0.6898395721925134|0.20512820512820512|0.7560975609756098|0.1351351351351351|0.2432432432432432|111.0|1417.0|12.765765765765764|0.7657657657657657|0.5405405405405406|0.2252252252252252|0.2702702702702703|0.35294117647058826|0.5588235294117647|0.6441048034934498|0.24390243902439024|0.7948717948717948|0.1531531531531531|0.1711711711711711|-0.0990990990990991|1.1126126126126126|9234|NBA|2021-01-21|UTA|NOP|202021|2|Home|Away|15|6|9|14|5|9|0|0
117|107|1|-1|FT|48|43|90|0.4777777777777778|36|62|0.5806451612903226|7|28|0.25|24|34|0.7058823529411765|13|32|45|25|12|9|5|17|42|86|0.4883720930232558|36|63|0.5714285714285714|6|23|0.2608695652173913|17|23|0.7391304347826086|11|36|47|32|14|7|3|28|-10|224|100.0|1575.0|15.75|0.9|0.62|0.28|0.34|0.37777777777777777|0.5166666666666667|0.600123102174805|0.2653061224489796|0.7441860465116279|0.12|0.17|100.0|1305.0|13.05|0.86|0.63|0.23|0.23|0.26744186046511625|0.5232558139534884|0.5875247089830881|0.2558139534883721|0.7346938775510204|0.14|0.28|-0.1|1.12|8383|NBA|2020-01-01|LAL|PHO|201920|2|Home|Away|34|16|18|34|18|16|0|0
112|107|1|-1|FT|48|39|88|0.4431818181818182|23|46|0.5|16|42|0.3809523809523809|18|23|0.7826086956521741|14|38|52|25|18|6|3|26|40|90|0.4444444444444444|35|65|0.5384615384615384|5|25|0.2|22|28|0.7857142857142857|15|28|43|18|12|7|6|21|-5|219|95.0|1344.0|14.147368421052633|0.9263157894736842|0.4842105263157895|0.4421052631578947|0.24210526315789474|0.26136363636363635|0.5340909090909091|0.6017623038899634|0.3333333333333333|0.7169811320754716|0.18947368421052632|0.2736842105263158|93.0|1536.0|16.516129032258064|0.967741935483871|0.6989247311827957|0.26881720430107525|0.3010752688172043|0.3111111111111111|0.4722222222222222|0.5563643926788686|0.2830188679245283|0.6666666666666666|0.12903225806451613|0.2258064516129032|-0.05319148936170213|1.1648936170212767|7452|NBA|2019-02-23|CLE|MEM|201819|2|Home|Away|60|31|29|61|30|31|0|1
118|109|1|-1|FT|48|39|77|0.5064935064935064|26|44|0.5909090909090909|13|33|0.3939393939393939|27|32|0.84375|7|29|36|25|10|6|6|26|34|78|0.4358974358974359|22|47|0.4680851063829787|12|31|0.3870967741935484|29|31|0.935483870967742|9|29|38|29|16|6|2|27|-9|227|99.0|1433.0|14.474747474747474|0.7777777777777778|0.4444444444444444|0.3333333333333333|0.3232323232323233|0.4155844155844156|0.5909090909090909|0.7020466444550214|0.19444444444444445|0.7631578947368421|0.101010101010101|0.26262626262626265|101.0|1447.0|14.326732673267324|0.7722772277227723|0.4653465346534654|0.3069306930693069|0.3069306930693069|0.3974358974358974|0.5128205128205128|0.6425371374675785|0.2368421052631579|0.8055555555555556|0.15841584158415842|0.2673267326732673|-0.09|1.135|7874|NBA|2019-05-30|TOR|GSW|201819|4|Home|Away|101|52|49|99|49|50|0|0
105|119|-1|1|FT|48|41|96|0.4270833333333333|37|79|0.4683544303797468|4|17|0.2352941176470588|19|23|0.8260869565217391|10|29|39|22|8|13|4|11|49|90|0.5444444444444444|36|60|0.6|13|30|0.43333333333333335|8|12|0.6666666666666666|10|39|49|26|16|6|7|17|14|224|104.0|1457.0|14.009615384615383|0.9230769230769232|0.7596153846153846|0.1634615384615384|0.2211538461538461|0.2395833333333333|0.4479166666666667|0.5194933702750841|0.20408163265306126|0.7435897435897436|0.0769230769230769|0.1057692307692307|105.0|1423.0|13.552380952380952|0.8571428571428571|0.5714285714285714|0.2857142857142857|0.1142857142857142|0.13333333333333333|0.6166666666666667|0.6422711571675302|0.2564102564102564|0.7959183673469388|0.1523809523809524|0.1619047619047619|0.1339712918660287|1.0717703349282297|9650|NBA|2021-03-22|CLE|SAC|202021|2|Home|Away|43|23|20|43|21|22|1|0
108|101|1|-1|FT|48|37|95|0.3894736842105263|18|41|0.4390243902439024|19|54|0.35185185185185186|15|21|0.7142857142857143|19|39|58|22|9|4|3|18|42|88|0.4772727272727273|32|64|0.5|10|24|0.4166666666666667|7|11|0.6363636363636364|5|38|43|24|9|3|9|17|-7|209|102.0|1275.0|12.5|0.931372549019608|0.4019607843137255|0.5294117647058824|0.2058823529411765|0.22105263157894736|0.4894736842105264|0.5420598273439068|0.3333333333333333|0.8863636363636364|0.08823529411764706|0.17647058823529413|102.0|1605.0|15.735294117647056|0.8627450980392157|0.6274509803921569|0.2352941176470588|0.10784313725490197|0.125|0.5340909090909091|0.5585047555850475|0.11363636363636365|0.6666666666666666|0.08823529411764706|0.16666666666666666|-0.06862745098039216|1.0245098039215685|7047|NBA|2018-12-22|HOU|SAS|201819|2|Home|Away|32|15|17|34|18|16|0|1
126|111|1|-1|FT|48|42|85|0.4941176470588236|27|51|0.5294117647058824|15|34|0.4411764705882353|27|32|0.84375|15|28|43|24|13|8|2|24|43|80|0.5375|33|48|0.6875|10|32|0.3125|15|27|0.5555555555555556|7|24|31|23|12|9|5|21|-15|237|95.0|1369.0|14.410526315789475|0.8947368421052632|0.5368421052631579|0.3578947368421053|0.3368421052631579|0.3764705882352941|0.5823529411764706|0.6844850065189048|0.38461538461538464|0.8|0.1368421052631579|0.25263157894736843|97.0|1511.0|15.577319587628866|0.8247422680412371|0.4948453608247423|0.32989690721649484|0.27835051546391754|0.3375|0.6|0.645799394926693|0.2|0.6153846153846154|0.12371134020618554|0.21649484536082475|-0.15625|1.234375|6983|NBA|2018-12-13|HOU|LAL|201819|2|Home|Away|27|12|15|28|15|13|0|0
126|120|1|-1|FT|48|45|94|0.4787234042553192|20|49|0.4081632653061224|25|45|0.5555555555555556|11|18|0.6111111111111112|12|30|42|33|13|14|3|18|44|87|0.5057471264367817|27|45|0.6|17|42|0.4047619047619047|15|19|0.7894736842105263|12|39|51|32|21|9|3|15|-6|246|107.0|1613.0|15.074766355140186|0.8785046728971962|0.4579439252336448|0.4205607476635514|0.1682242990654205|0.1914893617021276|0.6117021276595744|0.6431196406696611|0.2352941176470588|0.7142857142857143|0.1214953271028037|0.1682242990654205|108.0|1267.0|11.73148148148148|0.8055555555555556|0.4166666666666667|0.3888888888888889|0.1759259259259259|0.2183908045977011|0.603448275862069|0.6580390436499232|0.2857142857142857|0.7647058823529411|0.1944444444444444|0.1388888888888889|-0.055813953488372|1.1441860465116278|9823|NBA|2021-04-12|PHO|HOU|202021|2|Home|Away|52|28|24|54|26|28|0|0
142|143|-1|1|FT|53|55|107|0.514018691588785|41|68|0.6029411764705882|14|39|0.35897435897435903|18|26|0.6923076923076923|13|39|52|33|15|5|6|29|50|97|0.5154639175257731|35|69|0.5072463768115942|15|28|0.5357142857142857|28|38|0.7368421052631579|10|37|47|32|9|9|3|26|1|285|119.0|1452.0|12.201680672268909|0.8991596638655462|0.5714285714285714|0.3277310924369748|0.2184873949579832|0.2429906542056075|0.5794392523364486|0.6298793470546487|0.26|0.7959183673469388|0.12605042016806722|0.24369747899159666|121.0|1728.0|14.28099173553719|0.8016528925619835|0.5702479338842975|0.231404958677686|0.3140495867768595|0.3917525773195876|0.5927835051546392|0.6786256643887624|0.20408163265306126|0.74|0.0743801652892562|0.21487603305785125|0.008333333333333333|1.1875|6610|NBA|2018-10-22|LAL|SAS|201819|2|Home|Away|3|2|1|3|1|2|0|0
115|117|-1|1|FT|48|38|85|0.4470588235294118|26|64|0.40625|12|21|0.5714285714285714|27|36|0.75|14|37|51|20|20|9|3|24|38|87|0.4367816091954023|22|42|0.5238095238095238|16|45|0.3555555555555556|25|33|0.7575757575757576|9|35|44|28|15|11|3|25|2|232|104.0|1252.0|12.038461538461537|0.8173076923076923|0.6153846153846154|0.20192307692307693|0.3461538461538461|0.4235294117647059|0.5176470588235295|0.6188118811881188|0.2857142857142857|0.8043478260869565|0.19230769230769232|0.2307692307692308|103.0|1628.0|15.805825242718447|0.8446601941747572|0.4077669902912621|0.4368932038834951|0.32038834951456313|0.3793103448275862|0.5287356321839081|0.6206238064926798|0.1956521739130435|0.7142857142857143|0.14563106796116504|0.2427184466019417|0.01932367149758454|1.1207729468599035|8411|NBA|2020-01-04|SAC|NOP|201920|2|Home|Away|36|17|19|36|17|19|0|1
118|109|1|-1|FT|53|45|88|0.5113636363636364|29|51|0.5686274509803921|16|37|0.4324324324324324|12|15|0.8|7|43|50|29|9|3|7|20|39|102|0.3823529411764705|26|53|0.490566037735849|13|49|0.2653061224489796|18|24|0.75|15|36|51|28|8|5|2|18|-9|227|104.0|1649.0|15.85576923076923|0.8461538461538461|0.4903846153846153|0.3557692307692308|0.1442307692307692|0.1704545454545454|0.6022727272727273|0.6462212486308873|0.1627906976744186|0.7413793103448276|0.0865384615384615|0.1923076923076923|102.0|1531.0|15.009803921568627|1.0|0.5196078431372549|0.4803921568627451|0.2352941176470588|0.2352941176470588|0.446078431372549|0.5080164056674124|0.2586206896551724|0.8372093023255814|0.0784313725490196|0.1764705882352941|-0.087378640776699|1.1019417475728155|10086|NBA|2021-05-15|NYK|CHO|202021|2|Home|Away|71|35|36|68|35|33|0|0
